timestamp,asset,side,quantity,entry_price,exit_price,profit_loss,balance,year,month,day,hour,minute,time,date,asset_encoded,side_encoded,price_change,price_change_pct,win
2025-03-01 10:07:00,GOOG,BUY,99.0,1240.3950668136172,1241.408900140556,100.36949936693782,9474.966872451336,2025,3,1,10,7,10:07,2025-03-01,2.0,0.0,1.0138333269387658,0.08173471130799856,1
2025-03-01 10:08:00,GOOG,SELL,19.0,980.7312836922372,979.1994333947468,-29.10515565232072,9445.861716799014,2025,3,1,10,8,10:08,2025-03-01,2.0,1.0,-1.5318502974903367,-0.15619470113395975,0
2025-03-01 10:09:00,AAPL,SELL,37.0,2532.6629630026105,2528.4579588151373,-155.58515493650657,9290.276561862507,2025,3,1,10,9,10:09,2025-03-01,0.0,1.0,-4.2050041874731505,-0.1660309424862394,0
2025-03-01 10:10:00,NFLX,BUY,22.0,3403.787697395213,3403.63339736264,-3.394600716601417,9286.881961145906,2025,3,1,10,10,10:10,2025-03-01,4.0,0.0,-0.15430003257279168,-0.004533186152910522,0
2025-03-01 10:11:00,NVDA,BUY,157.0,2041.203780530036,2041.68011159229,74.78397677388989,9361.665937919795,2025,3,1,10,11,10:11,2025-03-01,5.0,0.0,0.47633106225384836,0.023335791692986198,1
2025-03-01 10:12:00,GOOG,BUY,76.0,2563.7556440627977,2563.921910252369,12.63623040740822,9374.302168327204,2025,3,1,10,12,10:12,2025-03-01,2.0,0.0,0.1662661895711608,0.006485258841114743,1
2025-03-01 10:13:00,TSLA,BUY,27.0,1073.6385155626608,1078.4690249911584,130.42375456943614,9504.72592289664,2025,3,1,10,13,10:13,2025-03-01,6.0,0.0,4.830509428497635,0.44991953608949226,1
2025-03-01 10:14:00,GOOG,BUY,176.0,636.9045937800277,638.4406996236515,270.354628477804,9775.080551374444,2025,3,1,10,14,10:14,2025-03-01,2.0,0.0,1.5361058436238864,0.2411830372437889,1
2025-03-01 10:15:00,AMZN,BUY,10.0,652.4472302646138,649.5999899265302,-28.472403380836795,9746.608147993607,2025,3,1,10,15,10:15,2025-03-01,1.0,0.0,-2.8472403380836795,-0.4363939650611929,0
2025-03-01 10:16:00,MSFT,BUY,59.0,1853.9016060863091,1853.980469081861,4.652916737545411,9705.891392602554,2025,3,1,10,16,10:16,2025-03-01,3.0,0.0,0.0788629955518445,0.004253893264504406,1
2025-03-01 10:17:00,NVDA,SELL,153.0,1777.1772328896095,1778.2453875809506,163.427667775185,9869.31906037774,2025,3,1,10,17,10:17,2025-03-01,5.0,1.0,1.0681546913410784,0.06010400491144642,1
2025-03-01 10:18:00,GOOG,BUY,98.0,1852.223117879178,1854.8186199105555,254.3591990749915,10123.678259452732,2025,3,1,10,18,10:18,2025-03-01,2.0,0.0,2.595502031377464,0.14012901611709452,1
2025-03-01 10:19:00,AMZN,BUY,160.0,3181.92589400472,3180.749685631382,-188.19333973398895,9935.484919718743,2025,3,1,10,19,10:19,2025-03-01,1.0,0.0,-1.1762083733378859,-0.036965297512241216,0
2025-03-01 10:20:00,NFLX,SELL,182.0,2774.1187868607176,2772.4092254864045,-311.1401701249888,9624.344749593754,2025,3,1,10,20,10:20,2025-03-01,4.0,1.0,-1.7095613743131253,-0.06162538469550254,0
2025-03-01 10:21:00,NFLX,BUY,5.0,1270.2472168780394,1266.986020405228,-16.305982364056035,9608.038767229698,2025,3,1,10,21,10:21,2025-03-01,4.0,0.0,-3.2611964728114344,-0.2567371476574983,0
2025-03-01 10:22:00,MSFT,SELL,55.0,2098.0509759345846,2099.5528104459327,82.60089812414435,9690.63966535384,2025,3,1,10,22,10:22,2025-03-01,3.0,1.0,1.501834511348079,0.07158236518438649,1
2025-03-01 10:23:00,AAPL,SELL,104.0,2552.7143619678004,2553.7040797910745,102.93065362050402,9793.570318974344,2025,3,1,10,23,10:23,2025-03-01,0.0,1.0,0.9897178232740771,0.03877119344097463,1
2025-03-01 10:24:00,NFLX,BUY,117.0,3079.81942936782,3080.251200611735,50.51723553807096,9680.7101847446,2025,3,1,10,24,10:24,2025-03-01,4.0,0.0,0.43177124391513644,0.014019368791493212,1
2025-03-01 10:25:00,AAPL,SELL,98.0,1905.0085836295875,1905.2734671073017,25.958580816013185,9524.0347095178,2025,3,1,10,25,10:25,2025-03-01,0.0,1.0,0.26488347771419285,0.013904581847579598,1
2025-03-01 10:26:00,AAPL,BUY,68.0,326.59295124557906,326.113829643066,-32.580268970890074,9491.45444054691,2025,3,1,10,26,10:26,2025-03-01,0.0,0.0,-0.4791216025130325,-0.146702983235165,0
2025-03-01 10:27:00,GOOG,SELL,87.0,3332.3019613975343,3329.593577483389,-235.62940053066225,9255.825040016249,2025,3,1,10,27,10:27,2025-03-01,2.0,1.0,-2.708383914145543,-0.0812766653658744,0
2025-03-01 10:28:00,NFLX,BUY,61.0,1272.4876378137733,1272.893322264058,24.746751467369904,9151.724435297534,2025,3,1,10,28,10:28,2025-03-01,4.0,0.0,0.40568445028475253,0.03188120954807451,1
2025-03-01 10:29:00,GOOG,BUY,35.0,3087.9949928775195,3084.226854753211,-131.8848343508057,9019.839600946729,2025,3,1,10,29,10:29,2025-03-01,2.0,0.0,-3.7681381243087344,-0.12202539618749284,0
2025-03-01 10:30:00,NFLX,SELL,107.0,866.4014692564547,866.867055314519,49.81770821288353,8801.614579480194,2025,3,1,10,30,10:30,2025-03-01,4.0,1.0,0.46558605806433206,0.05373791187864649,1
2025-03-01 10:31:00,GOOG,SELL,26.0,2820.5830867502555,2820.936538056232,9.189733955382508,8810.804313435578,2025,3,1,10,31,10:31,2025-03-01,2.0,1.0,0.35345130597670504,0.012531143210673336,1
2025-03-01 10:32:00,AAPL,BUY,182.0,151.4004870515152,154.81584864320126,621.5958096868637,9432.40012312244,2025,3,1,10,32,10:32,2025-03-01,0.0,0.0,3.4153615916860645,2.255845841845912,1
2025-03-01 10:33:00,AMZN,BUY,15.0,2731.6395372658294,2730.41032548986,-18.438176639540416,9413.9619464829,2025,3,1,10,33,10:33,2025-03-01,1.0,0.0,-1.229211775969361,-0.04499904761225238,0
2025-03-01 10:34:00,AMZN,SELL,196.0,934.3030993927684,935.5863633980788,251.51974504082727,9665.481691523728,2025,3,1,10,34,10:34,2025-03-01,1.0,1.0,1.2832640053103432,0.13734986067630248,1
2025-03-01 10:35:00,TSLA,BUY,154.0,1937.608992490292,1935.933690625096,-257.99648724010376,9407.485204283625,2025,3,1,10,35,10:35,2025-03-01,6.0,0.0,-1.6753018651959337,-0.08646232917420399,0
2025-03-01 10:36:00,NFLX,BUY,32.0,997.042012035864,996.69463417323,-11.116091604293617,9396.369112679333,2025,3,1,10,36,10:36,2025-03-01,4.0,0.0,-0.3473778626339481,-0.03484084506375372,0
2025-03-01 10:37:00,TSLA,SELL,14.0,2552.795841330194,2553.4522760949435,9.190086706493275,9405.559199385823,2025,3,1,10,37,10:37,2025-03-01,6.0,1.0,0.6564347647495197,0.025714346369644234,1
2025-03-01 10:38:00,AAPL,SELL,161.0,1077.9806691579242,1079.719635401142,279.9735651580777,9685.5327645439,2025,3,1,10,38,10:38,2025-03-01,0.0,1.0,1.7389662432178739,0.16131701550606517,1
2025-03-01 10:39:00,NFLX,BUY,65.0,2952.2053200407704,2951.9535643284503,-16.36412130080771,9669.168643243094,2025,3,1,10,39,10:39,2025-03-01,4.0,0.0,-0.2517557123201186,-0.008527716910849609,0
2025-03-01 10:40:00,GOOG,BUY,62.0,919.475353265747,920.171292997786,43.1482633864141,9712.316906629509,2025,3,1,10,40,10:40,2025-03-01,2.0,0.0,0.6959397320390508,0.07568878595464756,1
2025-03-01 10:41:00,AAPL,BUY,68.0,3351.2945731340915,3350.5171714815115,-52.86331237544073,9659.453594254068,2025,3,1,10,41,10:41,2025-03-01,0.0,0.0,-0.7774016525800107,-0.023197055215978635,0
2025-03-01 10:42:00,MSFT,BUY,36.0,978.4215105858992,979.8513782144904,51.47523462928257,9710.928828883349,2025,3,1,10,42,10:42,2025-03-01,3.0,0.0,1.4298676285911824,0.14614024866797418,1
2025-03-01 10:43:00,NFLX,SELL,186.0,1178.9498643311088,1179.431485769005,89.58158744863931,10263.81862990312,2025,3,1,10,43,10:43,2025-03-01,4.0,1.0,0.48162143789613765,0.0408517319071402,1
2025-03-01 10:44:00,NVDA,BUY,116.0,3261.995901234972,3262.4109485797007,48.14549198860732,10428.203358869769,2025,3,1,10,44,10:44,2025-03-01,5.0,0.0,0.4150473447289187,0.012723723673956314,1
2025-03-01 10:45:00,MSFT,BUY,128.0,1840.410973656599,1839.711770879852,-89.49795542366337,10338.705403446103,2025,3,1,10,45,10:45,2025-03-01,3.0,0.0,-0.6992027767469153,-0.037991665272333844,0
2025-03-01 10:46:00,GOOG,BUY,99.0,1396.6655460301167,1396.9291059426191,26.092431337758853,10353.088832971009,2025,3,1,10,46,10:46,2025-03-01,2.0,0.0,0.2635599125023873,0.018870653267815635,1
2025-03-01 10:47:00,NVDA,BUY,170.0,879.5696364309289,880.0547813948701,82.47464387001287,10435.563476841022,2025,3,1,10,47,10:47,2025-03-01,5.0,0.0,0.48514496394125217,0.05515708408373983,1
2025-03-01 10:48:00,MSFT,SELL,118.0,900.0832659177737,900.0662381348741,-2.009278382154889,10433.554198458867,2025,3,1,10,48,10:48,2025-03-01,3.0,1.0,-0.017027782899617705,-0.0018918008526972508,0
2025-03-01 10:49:00,AAPL,BUY,48.0,3301.6499770768014,3301.687818405556,1.816383780213073,10339.809182729932,2025,3,1,10,49,10:49,2025-03-01,0.0,0.0,0.03784132875443902,0.0011461338729777404,1
2025-03-01 10:50:00,AMZN,SELL,191.0,862.3153828159228,862.3600665408202,8.534591455397276,9958.142715996422,2025,3,1,10,50,10:50,2025-03-01,1.0,1.0,0.04468372489736794,0.005181830892480612,1
2025-03-01 10:51:00,NFLX,BUY,142.0,2975.348597122352,2975.8391924036723,69.66452994752035,9749.897052497012,2025,3,1,10,51,10:51,2025-03-01,4.0,0.0,0.4905952813201111,0.016488665623738907,1
2025-03-01 10:52:00,NVDA,SELL,1.0,864.5916879576347,865.4836033956086,0.8919154379739211,9750.788967934985,2025,3,1,10,52,10:52,2025-03-01,5.0,1.0,0.8919154379739211,0.10316030681266801,1
2025-03-01 10:53:00,NFLX,SELL,105.0,3478.280125807232,3479.106811032739,86.8019486783237,9837.59091661331,2025,3,1,10,53,10:53,2025-03-01,4.0,1.0,0.82668522550739,0.02376706865481499,1
2025-03-01 10:54:00,TSLA,SELL,92.0,1638.2933654461378,1638.451197957297,14.520591026635884,9835.353720695575,2025,3,1,10,54,10:54,2025-03-01,6.0,1.0,0.1578325111590857,0.009633959001970624,1
2025-03-01 10:55:00,NVDA,BUY,199.0,2044.502462521755,2040.5101536539164,-794.4694646998762,9040.8842559957,2025,3,1,10,55,10:55,2025-03-01,5.0,0.0,-3.992308867838574,-0.1952704357672591,0
2025-03-01 10:56:00,TSLA,BUY,113.0,3089.001308425946,3094.9556290486094,672.8382303609806,9713.722486356684,2025,3,1,10,56,10:56,2025-03-01,6.0,0.0,5.954320622663545,0.19275876013460388,1
2025-03-01 10:57:00,TSLA,BUY,193.0,2166.002569621635,2164.587256652506,-273.1554030418952,9440.567083314789,2025,3,1,10,57,10:57,2025-03-01,6.0,0.0,-1.4153129691289905,-0.06534216482375746,0
2025-03-01 10:58:00,NVDA,BUY,111.0,2405.862862772774,2406.0021414503312,15.459933208858727,9249.816339723757,2025,3,1,10,58,10:58,2025-03-01,5.0,0.0,0.13927867755728585,0.005789136185292215,1
2025-03-01 10:59:00,AAPL,SELL,38.0,1359.2634731029136,1364.31436414811,191.9338597174592,9441.750199441216,2025,3,1,10,59,10:59,2025-03-01,0.0,1.0,5.050891045196295,0.37159028732422045,1
2025-03-01 11:00:00,AAPL,SELL,17.0,1267.397078014369,1269.6630633083796,38.52174999817908,9480.271949439397,2025,3,1,11,0,11:00,2025-03-01,0.0,1.0,2.265985294010534,0.1787904780055713,1
2025-03-01 11:01:00,GOOG,SELL,146.0,2814.319670261092,2814.576194752982,37.45257581588885,9579.24363295283,2025,3,1,11,1,11:01,2025-03-01,2.0,1.0,0.25652449188964965,0.009114973490763796,1
2025-03-01 11:02:00,TSLA,SELL,168.0,1146.412758518284,1146.4752681880502,10.501624520740734,8773.047439182197,2025,3,1,11,2,11:02,2025-03-01,6.0,1.0,0.06250966976631389,0.005452632073556685,1
2025-03-01 11:03:00,MSFT,SELL,51.0,3007.694122194595,3003.712866787076,-203.0440257834589,8570.003413398737,2025,3,1,11,3,11:03,2025-03-01,3.0,1.0,-3.981255407518802,-0.1323690257642901,0
2025-03-01 11:04:00,GOOG,SELL,58.0,2192.835402662278,2192.394838524318,-25.55272000167315,8544.450693397064,2025,3,1,11,4,11:04,2025-03-01,2.0,1.0,-0.4405641379598819,-0.020091071925644844,0
2025-03-01 11:05:00,NVDA,SELL,95.0,961.9969361058388,962.2380497094028,22.905792338572155,8232.756606700239,2025,3,1,11,5,11:05,2025-03-01,5.0,1.0,0.2411136035640311,0.025063863980696068,1
2025-03-01 11:06:00,GOOG,SELL,187.0,661.0268636126954,661.5672019686701,101.04327256728163,8333.79987926752,2025,3,1,11,6,11:06,2025-03-01,2.0,1.0,0.5403383559747681,0.08174226884239907,1
2025-03-01 11:07:00,NFLX,SELL,51.0,3076.8195926396866,3077.2048763605835,19.64946976574447,8353.449349033264,2025,3,1,11,7,11:07,2025-03-01,4.0,1.0,0.3852837208969504,0.012522142078743236,1
2025-03-01 11:08:00,NFLX,BUY,195.0,3475.235240613511,3474.581649945163,-127.45018032785764,8225.999168705406,2025,3,1,11,8,11:08,2025-03-01,4.0,0.0,-0.653590668347988,-0.018807091408079884,0
2025-03-01 11:09:00,GOOG,SELL,139.0,1970.3868569757333,1968.180814907108,-306.6398475390067,7919.3593211664,2025,3,1,11,9,11:09,2025-03-01,2.0,1.0,-2.2060420686252655,-0.11195984488098089,0
2025-03-01 11:10:00,MSFT,BUY,88.0,926.248941080014,924.2378084614868,-176.97967043039353,7742.379650736007,2025,3,1,11,10,11:10,2025-03-01,3.0,0.0,-2.011132618527199,-0.2171265768122986,0
2025-03-01 11:11:00,MSFT,SELL,132.0,935.0927949647084,935.5082043207674,54.83403499979568,7679.08301458765,2025,3,1,11,11,11:11,2025-03-01,3.0,1.0,0.41540935605894447,0.04442439919287609,1
2025-03-01 11:12:00,NVDA,BUY,91.0,3412.1989298058143,3413.905840660183,155.32888774755563,7834.411902335205,2025,3,1,11,12,11:12,2025-03-01,5.0,0.0,1.7069108543687435,0.05002377907860966,1
2025-03-01 11:13:00,MSFT,SELL,125.0,1694.8881785025735,1695.6564671219064,96.03607741661337,7930.447979751818,2025,3,1,11,13,11:13,2025-03-01,3.0,1.0,0.7682886193329068,0.04532975266909269,1
2025-03-01 11:14:00,AAPL,SELL,128.0,2877.436254401428,2876.1590457775483,-163.48270385659998,7766.965275895218,2025,3,1,11,14,11:14,2025-03-01,0.0,1.0,-1.2772086238796874,-0.04438703453207778,0
2025-03-01 11:15:00,AAPL,SELL,195.0,2725.536600135391,2726.738506738584,234.3717876226424,8001.337063517861,2025,3,1,11,15,11:15,2025-03-01,0.0,1.0,1.2019066031930379,0.04409798067409307,1
2025-03-01 11:16:00,NFLX,BUY,106.0,1200.0651521358982,1198.5825098647383,-157.16008074292267,7844.176982774938,2025,3,1,11,16,11:16,2025-03-01,4.0,0.0,-1.4826422711598752,-0.12354681481426581,0
2025-03-01 11:17:00,TSLA,BUY,35.0,2393.4734231563,2392.9323558252318,-18.93735658741207,7825.239626187526,2025,3,1,11,17,11:17,2025-03-01,6.0,0.0,-0.5410673310684615,-0.02260594689850159,0
2025-03-01 11:18:00,NFLX,SELL,132.0,2717.2815192047296,2717.598412867509,41.8299634869436,7573.723085978434,2025,3,1,11,18,11:18,2025-03-01,4.0,1.0,0.316893662779421,0.011662157952340789,1
2025-03-01 11:19:00,GOOG,BUY,19.0,2767.2023578898425,2767.447294357341,4.653792882480502,7578.376878860915,2025,3,1,11,19,11:19,2025-03-01,2.0,0.0,0.24493646749851905,0.008851411491471037,1
2025-03-01 11:20:00,TSLA,SELL,127.0,3317.5537229782854,3319.049071371879,189.9092459864073,7768.286124847322,2025,3,1,11,20,11:20,2025-03-01,6.0,1.0,1.4953483935937584,0.045073826031408804,1
2025-03-01 11:21:00,NVDA,SELL,87.0,1925.1915459205245,1926.8755550821083,146.50879705779448,7914.794921905117,2025,3,1,11,21,11:21,2025-03-01,5.0,1.0,1.6840091615838446,0.0874722915313157,1
2025-03-01 11:22:00,MSFT,BUY,122.0,736.2275390001138,736.6455667877896,50.999390096445495,7965.794312001562,2025,3,1,11,22,11:22,2025-03-01,3.0,0.0,0.41802778767578275,0.05677969996117167,1
2025-03-01 11:23:00,NVDA,SELL,4.0,710.8106475907192,711.0151276831866,0.8179203698696256,7985.067204612362,2025,3,1,11,23,11:23,2025-03-01,5.0,1.0,0.2044800924674064,0.02876716790336333,1
2025-03-01 11:24:00,TSLA,BUY,86.0,2249.880628826244,2250.66164164201,67.16710215593139,8052.234306768292,2025,3,1,11,24,11:24,2025-03-01,6.0,0.0,0.7810128157661893,0.034713522386902874,1
2025-03-01 11:25:00,NVDA,SELL,129.0,2903.8973024041697,2903.5408216992078,-45.98601094015612,8006.248295828136,2025,3,1,11,25,11:25,2025-03-01,5.0,1.0,-0.3564807049619958,-0.012275940497856496,0
2025-03-01 11:26:00,MSFT,SELL,32.0,864.278761867599,863.6996528474351,-18.53148864524337,7987.716807182893,2025,3,1,11,26,11:26,2025-03-01,3.0,1.0,-0.5791090201638553,-0.06700488843581817,0
2025-03-01 11:27:00,TSLA,SELL,69.0,2965.6414648476684,2967.7086873821404,142.63835487856568,8130.355162061459,2025,3,1,11,27,11:27,2025-03-01,6.0,1.0,2.0672225344719664,0.06970574693452197,1
2025-03-01 11:28:00,NFLX,BUY,154.0,3429.022404372852,3429.7519431217484,112.34896733001096,8242.70412939147,2025,3,1,11,28,11:28,2025-03-01,4.0,0.0,0.7295387488961751,0.02127541505607641,1
2025-03-01 11:29:00,TSLA,SELL,53.0,3472.902442279628,3472.008571247386,-47.375164708815646,8195.328964682654,2025,3,1,11,29,11:29,2025-03-01,6.0,1.0,-0.8938710322418046,-0.025738443480579427,0
2025-03-01 11:30:00,,BUY,64.0,3066.5308129894324,3065.4929686939968,-66.42203490788233,8128.906929774772,2025,3,1,11,30,11:30,2025-03-01,,0.0,-1.0378442954356615,-0.03384424806819112,0
2025-03-01 11:31:00,NVDA,SELL,116.0,80.80025408217574,80.4251952572905,-43.50682368668828,8085.400106088084,2025,3,1,11,31,11:31,2025-03-01,5.0,1.0,-0.3750588248852438,-0.4641802543142998,0
2025-03-01 11:32:00,NVDA,SELL,45.0,78.46021853953363,78.73904655363825,12.54726063470784,8048.711154621565,2025,3,1,11,32,11:32,2025-03-01,5.0,1.0,0.27882801410461866,0.3553750158930873,1
2025-03-01 11:33:00,NFLX,SELL,129.0,3292.46288847988,3293.0793544956878,79.52411603915698,8128.235270660722,2025,3,1,11,33,11:33,2025-03-01,4.0,1.0,0.6164660158078732,0.01872355244959173,1
2025-03-01 11:34:00,TSLA,BUY,114.0,425.2742906419909,424.4476868277741,-94.23283482071632,8034.002435840005,2025,3,1,11,34,11:34,2025-03-01,6.0,0.0,-0.82660381421681,-0.1943695709818186,0
2025-03-01 11:35:00,AMZN,BUY,1130.0,4903.366476078656,981.5755480424564,-4431623.748680905,8135.957005259927,2025,3,1,11,35,11:35,2025-03-01,1.0,0.0,-3921.7909280361996,-79.98159931893471,0
