timestamp,asset,side,quantity,entry_price,exit_price,profit_loss,balance,asset_encoded,side_encoded
2025-03-01 09:56:00,NFLX,SELL,93.0,2037.856998985337,2036.6869535708404,-108.81422354818368,9213.437935052809,4.0,1.0
2025-03-01 09:57:00,MSFT,BUY,74.0,2266.3292407195486,2265.593988394004,-54.40867209029148,9159.029262962516,3.0,0.0
2025-03-01 09:58:00,AAPL,BUY,13.0,2568.154565198933,2563.113730625793,-65.53084945082355,9093.498413511692,0.0,0.0
2025-03-01 09:59:00,NVDA,BUY,121.0,3253.1711484570246,3258.507159316131,645.6573139518755,9739.155727463569,5.0,0.0
2025-03-01 10:00:00,NVDA,BUY,83.0,2445.5033402139734,2447.144919917681,136.25111540772423,9875.40684287129,5.0,0.0
2025-03-01 10:01:00,NVDA,SELL,172.0,1567.691681705625,1562.8672382030925,-829.8042824356125,9045.602560435678,5.0,1.0
2025-03-01 10:02:00,AMZN,SELL,62.0,3012.655628281027,3017.986044017177,330.4857756412948,9376.088336076971,1.0,1.0
2025-03-01 10:03:00,NFLX,SELL,196.0,3330.486145525113,3330.4820238580483,-0.8078467446885043,9375.280489332285,4.0,1.0
2025-03-01 10:04:00,AAPL,SELL,175.0,2193.169073480678,2193.1534911445683,-2.726908819192886,9372.553580513091,0.0,1.0
2025-03-01 10:05:00,AMZN,SELL,158.0,2689.299459824221,2691.5412546882776,354.20358852090703,9726.757169034,1.0,1.0
2025-03-01 10:06:00,MSFT,SELL,163.0,1955.9067727876145,1955.0922632719248,-132.76505105741762,9593.99211797658,3.0,1.0
2025-03-01 10:07:00,GOOG,BUY,51.0,433.1326179508832,433.492829708024,18.37079961418385,9612.362917590764,2.0,0.0
2025-03-01 10:08:00,MSFT,SELL,53.0,2157.6588323584374,2157.75468012932,5.079931856786061,9617.44284944755,3.0,1.0
2025-03-01 10:09:00,MSFT,BUY,138.0,2015.7476678979767,2016.7957941821624,144.64142721764802,9762.0842766652,3.0,0.0
2025-03-01 10:10:00,MSFT,BUY,171.0,1776.0790932278123,1776.9508990335498,149.0787927811116,9911.163069446313,3.0,0.0
2025-03-01 10:11:00,AMZN,BUY,103.0,1997.340154765903,1998.5754501248089,127.23542196728296,10038.398491413594,1.0,0.0
2025-03-01 10:12:00,NVDA,SELL,1.0,1219.8414115788055,1220.288710585765,0.4472990069593834,10038.845790420552,5.0,1.0
2025-03-01 10:13:00,AAPL,BUY,2.0,2814.9831738126086,2816.565909286993,3.165470948768416,10042.011261369322,0.0,0.0
2025-03-01 10:14:00,TSLA,BUY,101.0,888.735804508494,891.0153253481491,230.2316048051657,10272.242866174489,6.0,0.0
2025-03-01 10:15:00,GOOG,SELL,133.0,1540.60366193645,1539.0843376843586,-202.07012552814783,10070.17274064634,2.0,1.0
2025-03-01 10:16:00,TSLA,BUY,160.0,2511.6858119476246,2509.6797735610644,-320.9661418496398,9749.2065987967,6.0,0.0
2025-03-01 10:17:00,MSFT,BUY,109.0,1989.9118005357968,1988.087340217594,-198.8661746840676,9550.340424112632,3.0,0.0
2025-03-01 10:18:00,GOOG,,95.0,500.2378666075586,499.0066384137755,-116.96667840939682,9433.373745703237,2.0,
2025-03-01 10:19:00,AMZN,BUY,39.0,1759.2366978612292,1761.1328563246573,73.95018007369345,9507.32392577693,1.0,0.0
2025-03-01 10:20:00,MSFT,BUY,156.0,2626.8528166514525,2629.593911525325,427.6108003241097,9934.93472610104,3.0,0.0
2025-03-01 10:21:00,GOOG,BUY,71.0,292.82585098369503,291.81145967863966,-72.02178265893122,9862.912943442108,2.0,0.0
2025-03-01 10:22:00,AMZN,SELL,51.0,2988.2347324791344,2988.087207066308,-7.523796054142622,9855.389147387965,1.0,1.0
2025-03-01 10:23:00,GOOG,BUY,116.0,1813.717521108076,1813.312957851561,-46.92933775574875,9808.459809632215,2.0,0.0
2025-03-01 10:24:00,NVDA,SELL,130.0,1872.546454632672,1874.532961697022,258.2459183655601,10066.705727997776,5.0,1.0
2025-03-01 10:25:00,AAPL,SELL,75.0,1995.8281200824256,1996.9183245711308,81.76533665289298,10148.471064650668,0.0,1.0
2025-03-01 10:26:00,MSFT,SELL,48.0,890.3024706964969,894.1731240305929,185.79136003660824,10334.262424687277,3.0,1.0
2025-03-01 10:27:00,AAPL,SELL,27.0,1363.638545884521,1365.1119308526224,39.78139413874737,10374.043818826023,0.0,1.0
2025-03-01 10:28:00,NVDA,BUY,176.0,2357.6815096351806,2357.509739805686,-30.231489991063427,10343.812328834962,5.0,0.0
2025-03-01 10:29:00,TSLA,BUY,192.0,1412.7261077615558,1413.327233479452,-363.47437141801714,10382.284374780314,6.0,0.0
2025-03-01 10:30:00,GOOG,BUY,198.0,3285.658229259881,3285.1951000469835,-91.69958415369638,10290.584790626615,2.0,0.0
2025-03-01 10:31:00,NFLX,BUY,177.0,3176.885112438464,3180.4764938711423,635.6745135840397,10926.259304210656,4.0,0.0
2025-03-01 10:32:00,MSFT,SELL,137.0,657.1943731034422,653.2071417101043,-546.2507008872894,10380.008603323367,3.0,1.0
2025-03-01 10:33:00,GOOG,SELL,33.0,735.0591505063909,736.3225718735487,41.69290511620659,10421.701508439572,2.0,1.0
2025-03-01 10:34:00,NFLX,BUY,23.0,1468.0230538312444,1469.4733949689498,33.357846167225034,10455.0593546068,4.0,0.0
2025-03-01 10:35:00,TSLA,SELL,93.0,2061.8713766213723,2064.7020803711434,263.2554487287166,10718.314803335516,6.0,1.0
2025-03-01 10:36:00,AAPL,BUY,104.0,3094.3143182621384,3096.027404090407,178.1609261399244,10896.47572947544,0.0,0.0
2025-03-01 10:37:00,GOOG,BUY,126.0,483.2872422720279,484.3447759875149,133.24924815136342,11029.724977626804,2.0,0.0
2025-03-01 10:38:00,NFLX,SELL,70.0,2794.036694606816,2793.211526682807,-57.76175468061865,10971.963222946186,4.0,1.0
2025-03-01 10:39:00,GOOG,SELL,188.0,468.95491927284905,468.89059923784095,-12.092166581524452,10959.87105636466,2.0,1.0
2025-03-01 10:40:00,AAPL,SELL,145.0,1965.9849870788269,1964.931553096552,-152.74792742987643,10807.123128934783,0.0,1.0
2025-03-01 10:41:00,TSLA,SELL,130.0,2049.460292421542,2048.5458911231653,-118.87216878895288,10688.250960145831,6.0,1.0
2025-03-01 10:42:00,NVDA,BUY,39.0,3375.842720269403,3377.311643086013,57.28798984780178,10745.538949993634,5.0,0.0
2025-03-01 10:43:00,AAPL,BUY,14.0,2643.834725374528,2645.210468115524,19.260398373956377,10764.79934836759,0.0,0.0
2025-03-01 10:44:00,GOOG,SELL,80.0,2545.573877241754,2544.771293887815,-64.2066683151279,10700.59268005246,2.0,1.0
2025-03-01 10:45:00,AMZN,BUY,165.0,136.32381279666305,134.75976180613898,-258.0684134364709,10442.52426661599,1.0,0.0
2025-03-01 10:46:00,AAPL,SELL,88.0,2658.9792416493938,2657.137394277672,-162.08256871157573,10280.441697904414,0.0,1.0
2025-03-01 10:47:00,AAPL,BUY,68.0,2389.487956675425,2390.7902482381264,88.5558262637096,10368.997524168124,0.0,0.0
2025-03-01 10:48:00,AMZN,BUY,29.0,2393.177503551953,2390.673388513755,-72.6193361077435,10296.37818806038,1.0,0.0
2025-03-01 10:49:00,GOOG,SELL,110.0,224.7761188845895,221.90591748632536,-315.7221538090542,9980.656034251328,2.0,1.0
2025-03-01 10:50:00,AAPL,SELL,19.0,1402.085821904726,1403.4941861510072,26.758920679344328,10007.414954930671,0.0,1.0
2025-03-01 10:51:00,NVDA,BUY,146.0,446.2252701488083,444.4867098125172,-253.82980909849664,9753.585145832174,5.0,0.0
2025-03-01 10:52:00,AMZN,SELL,159.0,3196.485320222996,3198.483147281971,317.65450237701907,10071.239648209194,1.0,1.0
2025-03-01 10:53:00,AAPL,SELL,140.0,1315.6749239876433,1313.929416673899,-244.3710239242455,9826.868624284947,0.0,1.0
2025-03-01 10:54:00,AMZN,BUY,160.0,3072.9672795404044,3071.2936212862865,-267.785320658877,9559.08330362607,1.0,0.0
2025-03-01 10:55:00,AAPL,BUY,68.0,1146.199929022374,1146.2662547617556,4.510150277954381,9563.593453904024,0.0,0.0
2025-03-01 10:56:00,AAPL,BUY,151.0,2365.5175839914727,2363.8510997722497,-251.63911710268712,9311.954336801338,0.0,0.0
2025-03-01 10:57:00,MSFT,BUY,186.0,82.62008471247407,80.01183359979154,-485.13470695894944,8826.819629842388,3.0,0.0
2025-03-01 10:58:00,AAPL,BUY,141.0,2456.825793268388,2456.075348754129,-105.8126765104571,8721.006953331931,0.0,0.0
2025-03-01 10:59:00,MSFT,BUY,122.0,2455.6136434355594,2459.2208058761275,440.0738177493104,9161.080771081242,3.0,0.0
2025-03-01 11:00:00,AAPL,BUY,145.0,525.5270821099957,524.8225829664513,-102.15237581394774,9058.928395267294,0.0,0.0
2025-03-01 11:01:00,GOOG,BUY,22.0,1593.716226234393,1593.8650906216008,3.2750165185721016,9062.203411785866,2.0,0.0
2025-03-01 11:02:00,NFLX,SELL,73.0,2407.091194416784,2406.790160605573,-21.97546821842161,9040.227943567445,4.0,1.0
2025-03-01 11:03:00,GOOG,BUY,6.0,1881.382254888236,1881.9116615550367,3.176440000804177,9043.40438356825,2.0,0.0
2025-03-01 11:04:00,NVDA,BUY,73.0,3242.5734507232382,3243.4035780813942,60.59929714538839,9104.003680713637,5.0,0.0
2025-03-01 11:05:00,NFLX,BUY,66.0,777.4565967572637,777.7454129523184,19.061868873607864,9123.065549587243,4.0,0.0
2025-03-01 11:06:00,TSLA,BUY,59.0,3379.5131921300235,3381.9253071132853,142.31478401244294,9265.380333599687,6.0,0.0
2025-03-01 11:07:00,MSFT,SELL,62.0,1750.784471482648,1752.3092305587547,94.53506271862624,9359.915396318314,3.0,1.0
2025-03-01 11:08:00,TSLA,BUY,136.0,3499.148817421917,3499.246700197585,13.312057490853476,9373.227453809168,6.0,0.0
2025-03-01 11:09:00,TSLA,BUY,176.0,1520.8983963773244,1521.1604754383536,46.12591474114379,9419.353368550312,6.0,0.0
2025-03-01 11:10:00,NVDA,BUY,106.0,3047.06187477924,3053.576954424202,690.5984423659766,10109.95181091629,5.0,0.0
2025-03-01 11:11:00,NVDA,SELL,9.0,2934.696806675282,2935.987517371043,11.616396261848422,10121.568207178138,5.0,1.0
2025-03-01 11:12:00,NVDA,SELL,99.0,1909.2440991582032,1912.1532489267156,288.00582708270576,10409.574034260842,5.0,1.0
2025-03-01 11:13:00,TSLA,BUY,149.0,2681.2452984521965,2686.0288141514743,712.7438391923943,11122.317873453238,6.0,0.0
2025-03-01 11:14:00,AAPL,BUY,38.0,2612.6564616277374,2610.36949648178,-86.90467554639508,11035.41319790684,0.0,0.0
2025-03-01 11:15:00,AMZN,BUY,107.0,507.8725531705904,507.9212211818164,5.207477201172765,11040.620675108014,1.0,0.0
2025-03-01 11:16:00,NVDA,BUY,169.0,2583.8348493042467,2582.2658401029635,-265.1625550168742,10775.45812009114,5.0,0.0
2025-03-01 11:17:00,GOOG,BUY,3.0,2557.7197450733315,2554.504532826284,-9.645636741142424,10765.812483349995,2.0,0.0
2025-03-01 11:18:00,MSFT,SELL,24.0,1534.9313591888128,1532.281952450864,-63.58576171077584,10702.22672163922,3.0,1.0
2025-03-01 11:19:00,AAPL,SELL,28.0,580.3294038855348,579.224838147012,-30.927840678640223,10671.29888096058,0.0,1.0
2025-03-01 11:20:00,NVDA,SELL,126.0,1606.6948789503465,1608.5038605100992,227.93167652884492,10899.230557489427,5.0,1.0
2025-03-01 11:21:00,GOOG,SELL,61.0,2626.828514297182,2627.1473777513534,19.4506707044402,10918.681228193867,2.0,1.0
2025-03-01 11:22:00,NVDA,BUY,55.0,3084.7041599437453,3085.88232685262,64.79917998810151,10983.480408181968,5.0,0.0
2025-03-01 11:23:00,GOOG,BUY,42.0,1322.8890043002034,1323.6128548387155,30.40172261751877,11013.882130799488,2.0,0.0
2025-03-01 11:24:00,NVDA,BUY,73.0,1216.4328255624391,1219.2499976046045,205.65355907805315,11219.53568987754,5.0,0.0
2025-03-01 11:25:00,AMZN,BUY,4.0,728.9310098994281,726.267662061585,-10.653391351372193,11208.882298526169,1.0,0.0
2025-03-01 11:26:00,AAPL,SELL,91.0,1315.367137435814,1317.6499427422198,207.73528288293343,11416.617581409102,0.0,1.0
2025-03-01 11:27:00,NVDA,BUY,131.0,874.2765720460308,873.3546974414181,-120.76557320425582,11295.852008204844,5.0,0.0
2025-03-01 11:28:00,AAPL,SELL,73.0,1211.7807785067705,1213.2519225614258,107.39351598983468,11403.24552419468,0.0,1.0
2025-03-01 11:29:00,AAPL,SELL,190.0,1914.881712801185,1916.2753579067796,264.79257006295256,11668.038094257634,0.0,1.0
2025-03-01 11:30:00,TSLA,SELL,175.0,2009.283730611445,2010.0473285325795,133.62963619854327,11801.667730456176,6.0,1.0
2025-03-01 11:31:00,AAPL,BUY,94.0,2608.3654970663456,2607.717578961664,-60.90430184006982,11740.763428616106,0.0,0.0
2025-03-01 11:32:00,AMZN,BUY,163.0,3441.4048759562693,3437.541372902379,-629.7509977841232,11111.012430831985,1.0,0.0
2025-03-01 11:33:00,AMZN,BUY,62.0,358.9699707275622,358.6324584822425,-20.925759209818807,11090.086671622164,1.0,0.0
2025-03-01 11:34:00,AMZN,BUY,189.0,862.8161988414183,862.3293816705603,-92.00844529216,10998.078226330004,1.0,0.0
2025-03-01 11:35:00,AMZN,SELL,143.0,1464.0278756140644,1461.995548434672,-290.6227866531269,10707.455439676878,1.0,1.0
2025-03-01 11:36:00,NFLX,BUY,75.0,3388.261909959804,3387.2914382678077,-72.78537689976474,10634.670062777112,4.0,0.0
2025-03-01 11:37:00,NVDA,BUY,180.0,1020.3870518058644,1017.0996630981614,-591.729967386525,10042.940095390588,5.0,0.0
2025-03-01 11:38:00,AAPL,SELL,64.0,3076.443050317002,3076.2357768520446,-13.265501757268794,10029.67459363332,0.0,1.0
2025-03-01 11:39:00,NFLX,SELL,103.0,1450.6215993846563,1450.1728591515955,-46.22024400526129,9983.454349628058,4.0,1.0
2025-03-01 11:40:00,TSLA,SELL,184.0,3357.511375416926,3357.939916469839,78.85155373595626,10062.305903364017,6.0,1.0
2025-03-01 11:41:00,NVDA,BUY,159.0,175.1974411273946,174.23269731775568,-153.39426573258797,9908.911637631429,5.0,0.0
2025-03-01 11:42:00,NFLX,SELL,2.0,884.7579132139357,887.0427228263059,4.569619224740336,9913.481256856168,4.0,1.0
2025-03-01 11:43:00,MSFT,SELL,71.0,184.56226573495212,187.4400765853944,204.32457038139736,10117.805827237564,3.0,1.0
2025-03-01 11:44:00,NVDA,SELL,61.0,2643.274899960777,2641.74232658138,-93.48697614319144,10024.318851094373,5.0,1.0
2025-03-01 11:45:00,NVDA,SELL,185.0,2299.186016968457,2298.7242318403537,-85.43024869909232,9938.88860239528,5.0,1.0
2025-03-01 11:46:00,NVDA,BUY,100.0,850.549490600131,851.1467319423632,59.724134223222336,9998.612736618505,5.0,0.0
2025-03-01 11:47:00,,BUY,9.0,240.06084378921287,239.43303793513863,-5.650252686667898,9992.962483931837,,0.0
2025-03-01 11:48:00,TSLA,BUY,90.0,2783.214745701535,2781.3383473588374,-168.87585084277362,9824.08663308906,6.0,0.0
2025-03-01 11:49:00,AMZN,BUY,180.0,2671.816647766534,2674.663937398022,512.512133667824,10336.598766756884,1.0,0.0
2025-03-01 11:50:00,AAPL,SELL,10.0,3221.7632928221365,3225.140178545892,33.76885723755095,10370.367623994436,0.0,1.0
2025-03-01 11:51:00,GOOG,BUY,31.0,626.802743533252,625.0189148867479,-55.29868804162902,10315.068935952806,2.0,0.0
2025-03-01 11:52:00,AMZN,SELL,106.0,2030.233199573695,2029.824551546223,-43.31669091206186,10271.752245040743,1.0,1.0
2025-03-01 11:53:00,,BUY,143.0,3217.7515316705912,3222.254113761984,643.8692390691231,10915.621484109868,,0.0
2025-03-01 11:54:00,TSLA,BUY,17.0,759.1391593192267,757.5671636879428,-26.72392573182674,10888.89755837804,6.0,0.0
2025-03-01 11:55:00,TSLA,SELL,27.0,2145.297882789516,2146.6471193250864,36.42938646041648,10925.326944838458,6.0,1.0
2025-03-01 11:56:00,NVDA,SELL,182.0,2144.509489002283,2143.7405587483318,-139.9453062191851,10785.381638619272,5.0,1.0
2025-03-01 11:57:00,NFLX,SELL,567.0,194.22656569839597,193.876390458613,-572.8549607184768,10719.198518300296,4.0,1.0
2025-03-01 11:58:00,GOOG,SELL,142.0,,2751.790501939269,429.3310646648579,11148.529582965157,2.0,1.0
2025-03-01 11:59:00,NFLX,SELL,72.0,2773.80447460206,2774.662932133615,61.80894227198587,11210.33852523714,4.0,1.0
2025-03-01 12:00:00,NVDA,SELL,178.0,711.3405906858493,706.8466024089697,-799.9299132845647,10410.408611952576,5.0,1.0
2025-03-01 12:01:00,AAPL,SELL,92.0,196.70232988671748,197.5615161170073,79.04513318666363,10489.45374513924,0.0,1.0
2025-03-01 12:02:00,NVDA,SELL,30.0,2534.091096928676,2534.639700383881,16.458103656150342,10505.91184879539,5.0,1.0
2025-03-01 12:03:00,AAPL,BUY,169.0,515.1048586357472,512.3591785425394,-464.0199357521078,10041.891913043282,0.0,0.0
2025-03-01 12:04:00,TSLA,BUY,12.0,2428.621671038793,2428.882701111205,3.13236086894176,10045.024273912224,6.0,0.0
2025-03-01 12:05:00,GOOG,SELL,83.0,568.5275463713335,566.2988935094209,-184.9781875387523,9860.046086373472,2.0,1.0
2025-03-01 12:06:00,GOOG,BUY,182.0,3018.1410109206613,3016.7640524597514,-250.60643988560517,9609.439646487866,2.0,0.0
2025-03-01 12:07:00,NFLX,BUY,46.0,2159.615307927942,2160.7249655429914,51.04425029227241,9660.48389678014,4.0,0.0
2025-03-01 12:08:00,NFLX,SELL,197.0,2039.8638351573104,2043.308697054543,678.6377937548696,10339.121690535008,4.0,1.0
2025-03-01 12:09:00,NFLX,BUY,76.0,1893.422374171454,1894.3353352810052,69.38504432590344,10408.506734860912,4.0,0.0
2025-03-01 12:10:00,AAPL,SELL,70.0,192.30237842914863,189.2293958763912,-215.1087786930236,10193.397956167888,0.0,1.0
2025-03-01 12:11:00,AAPL,BUY,5.0,2943.806806876001,2947.4280177365126,18.106054302556917,10211.504010470444,0.0,0.0
2025-03-01 12:12:00,MSFT,,88.0,1613.45061093585,1614.7251614557665,112.16044575262094,10323.664456223063,3.0,
2025-03-01 12:13:00,NVDA,SELL,105.0,1326.7137882050822,1326.1863748219112,-55.3784052329604,10268.286050990106,5.0,1.0
2025-03-01 12:14:00,AMZN,SELL,146.0,2226.97840282833,2227.196181201449,31.795642475376557,10300.08169346548,1.0,1.0
2025-03-01 12:15:00,MSFT,BUY,153.0,1774.179127021801,1774.392174459379,32.596257949448955,10332.677951414931,3.0,0.0
2025-03-01 12:16:00,MSFT,SELL,186.0,1041.997158278338,1039.6725987156617,-432.3680786577943,9900.309872757136,3.0,1.0
2025-03-01 12:17:00,MSFT,BUY,184.0,561.1415024437435,557.2090480149973,-723.5716148893134,9176.738257867824,3.0,0.0
2025-03-01 12:18:00,AMZN,SELL,28.0,399.62688222383616,397.1426471803567,-69.55858121742563,9107.179676650398,1.0,1.0
2025-03-01 12:19:00,AMZN,BUY,177.0,865.9345684694222,868.1044760408555,384.073640143699,9491.253316794096,1.0,0.0
2025-03-01 12:20:00,MSFT,SELL,87.0,3051.8784976823736,3054.6814239567475,243.854585870532,9735.107902664628,3.0,1.0
2025-03-01 12:21:00,GOOG,BUY,65.0,428.90706685445167,427.068651986152,-119.496966439481,9615.610936225148,2.0,0.0
2025-03-01 12:22:00,TSLA,SELL,83.0,2862.537509110446,2860.26199752119,-188.8674619082467,9426.7434743169,6.0,1.0
2025-03-01 12:23:00,MSFT,SELL,38.0,3045.2947685596373,3042.998284161942,-87.26640711241635,9339.477067204483,3.0,1.0
2025-03-01 12:24:00,GOOG,BUY,97.0,2896.478605435784,2891.9098449190897,-443.1697701193234,8896.30729708516,2.0,0.0
2025-03-01 12:25:00,NFLX,SELL,101.0,3029.363540215525,3034.501412508674,518.9251016080061,9415.232398693166,4.0,1.0
2025-03-01 12:26:00,GOOG,BUY,198.0,791.8324248141784,788.423380787484,-674.9907172854805,8740.241681407686,2.0,0.0
2025-03-01 12:27:00,AAPL,SELL,34.0,3484.212145808841,3482.9264493577552,-43.71367933691181,8696.528002070774,0.0,1.0
2025-03-01 12:28:00,AAPL,SELL,151.0,1922.73378085769,1923.62364902977,134.37009398408213,8830.898096054856,0.0,1.0
2025-03-01 12:29:00,GOOG,BUY,91.0,2846.672272889475,2846.2524661223047,-38.20241581251412,8792.695680242343,2.0,0.0
2025-03-01 12:30:00,NFLX,BUY,142.0,1724.0403761589164,1724.9445259608362,128.3892718726197,8921.084952114963,4.0,0.0
2025-03-01 12:31:00,NFLX,SELL,38.0,708.7104786507937,710.939409677913,84.69937903053346,9005.784331145496,4.0,1.0
2025-03-01 12:32:00,AMZN,SELL,78.0,2969.28773842415,2969.61579128273,25.58812296921405,9031.37245411471,1.0,1.0
2025-03-01 12:33:00,AAPL,BUY,45.0,1742.7003440523204,1745.2481225573924,114.65003272824332,9146.022486842954,0.0,0.0
2025-03-01 12:34:00,NFLX,SELL,61.0,3404.3492597174195,3404.175880020682,-10.576161500978742,9135.446325341974,4.0,1.0
2025-03-01 12:35:00,NVDA,BUY,137.0,2849.055127291746,2847.244386394687,-248.07150289709352,8887.374822444881,5.0,0.0
2025-03-01 12:36:00,NVDA,BUY,89.0,2639.2213431242662,2641.008574697597,159.06361002643234,9046.438432471314,5.0,0.0
2025-03-01 12:37:00,MSFT,BUY,130.0,2531.024959460557,2533.1397729316486,274.9257512418444,9321.364183713158,3.0,0.0
2025-03-01 12:38:00,GOOG,SELL,9.0,2151.558666867121,2153.19367075393,14.715034981277311,9336.079218694436,2.0,1.0
2025-03-01 12:39:00,NVDA,SELL,178.0,3145.4868537736725,3144.699546137756,-140.1407591931329,9195.938459501302,5.0,1.0
2025-03-01 12:40:00,NVDA,BUY,173.0,2192.7044717588333,2190.427685625433,-393.8840010782064,8802.054458423096,5.0,0.0
2025-03-01 12:41:00,GOOG,SELL,35.0,3486.1422586990543,3487.4503780293,45.7841765585772,8847.838634981672,2.0,1.0
2025-03-01 12:42:00,MSFT,BUY,124.0,1852.3095877846968,1854.449117554478,265.3016914528307,9113.140326434504,3.0,0.0
2025-03-01 12:43:00,NVDA,SELL,62.0,332.076071025356,332.99087196723457,56.71765839647208,9169.857984830976,5.0,1.0
2025-03-01 12:44:00,NFLX,SELL,93.0,2663.1348439418257,2662.101338627542,-96.11599422832342,9073.741990602652,4.0,1.0
2025-03-01 12:45:00,,SELL,185.0,201.74988779611448,200.43959750495412,-242.40370386466068,8831.338286737991,,1.0
2025-03-01 12:46:00,NFLX,BUY,100.0,1380.735575709465,1379.1774054316677,-155.81702777972168,8675.52125895827,4.0,0.0
2025-03-01 12:47:00,GOOG,SELL,46.0,1600.547109282202,1604.014360580901,159.49355974015452,8835.014818698424,2.0,1.0
2025-03-01 12:48:00,GOOG,BUY,197.0,3113.2636972399205,3111.6223252326645,-323.3502854294311,8511.664533268993,2.0,0.0
2025-03-01 12:49:00,NVDA,SELL,81.0,1985.7650561758144,1985.063057403564,-56.86190055224256,8454.80263271675,5.0,1.0
2025-03-01 12:50:00,AMZN,BUY,98.0,3307.188884142981,3307.113070103136,-7.429775904787675,8447.372856811962,1.0,0.0
2025-03-01 12:51:00,TSLA,SELL,114.0,878.5158817519572,877.1967445326196,-150.38164300448216,8296.991213807481,6.0,1.0
2025-03-01 12:52:00,NFLX,SELL,75.0,1017.9174809570776,1017.175269424232,-55.665864963415856,8241.325348844064,4.0,1.0
2025-03-01 12:53:00,MSFT,SELL,158.0,1309.8826117928486,1304.6479029774157,-827.0839928383975,7414.2413560056675,3.0,1.0
2025-03-01 12:54:00,GOOG,BUY,50.0,2567.948938674813,2565.5238445686214,-121.2547053095932,7292.986650696074,2.0,0.0
2025-03-01 12:55:00,GOOG,BUY,93.0,2396.5909924043985,2398.375672279137,165.97522835069776,7458.961879046772,2.0,0.0
2025-03-01 12:56:00,MSFT,BUY,45.0,760.0428299824149,760.0454895619778,-448.8587385792808,7459.001772740215,3.0,0.0
